transaction_id,transaction_date,year,month,year_month,customer_id,region,category,product,quantity,unit_price,discount,sales,cost,profit,profit_margin,payment_method,sales_channel,returned
TXN-010548,2025-02-23,2025,2,2025-02,CUST-02366,South,Electronics,Tablet,9,420.55,0.2705,2761.12,2560.77,200.35,0.0726,Debit Card,Online,No
TXN-010549,2024-01-11,2024,1,2024-01,CUST-02028,South,Accessories,Keyboard,10,56.76,0.1173,501.02,331.68,169.34,0.338,Cash,Online,No
TXN-010550,2023-12-15,2023,12,2023-12,CUST-00493,South,Accessories,USB Hub,1,29.7,0.1124,26.36,20.87,5.49,0.2083,Bank Transfer,Store,No
TXN-010551,2025-06-17,2025,6,2025-06,CUST-00994,South,Electronics,Tablet,14,450.82,0.0527,5978.87,3890.36,2088.51,0.3493,Bank Transfer,Marketplace,No
TXN-010552,2024-11-20,2024,11,2024-11,CUST-00958,South,Electronics,Monitor,8,282.38,0.0426,2162.8,1279.43,883.37,0.4084,Bank Transfer,Online,No
TXN-010553,2025-04-16,2025,4,2025-04,CUST-02118,North,Office Supplies,Pens,1,3.38,0.1758,2.79,2.73,0.06,0.0215,Credit Card,Marketplace,No
TXN-010554,2024-06-10,2024,6,2024-06,CUST-00089,East,Electronics,Printer,9,203.06,0.1247,1599.65,1167.67,431.98,0.27,Upi,Marketplace,No
TXN-010555,2025-04-27,2025,4,2025-04,CUST-02144,North,Electronics,Monitor,4,252.09,0.1715,835.43,810.31,25.12,0.0301,Cash,Store,No
TXN-010556,2024-10-18,2024,10,2024-10,CUST-00196,West,Accessories,Keyboard,13,51.09,0.2099,524.76,429.91,94.85,0.1807,Upi,Online,No
TXN-010557,2024-11-08,2024,11,2024-11,CUST-01316,East,Office Supplies,Notebook,3,7.52,0.1234,19.78,18.34,1.44,0.0728,Credit Card,Online,Yes
TXN-010558,2023-06-12,2023,6,2023-06,CUST-01457,North,Electronics,Laptop,1,814.48,0.0964,735.96,478.72,257.24,0.3495,Debit Card,Store,No
TXN-010559,2024-05-31,2024,5,2024-05,CUST-00525,East,Furniture,Office Chair,11,188.78,0.0805,1909.42,1419.88,489.54,0.2564,Credit Card,Store,No
TXN-010560,2024-10-29,2024,10,2024-10,CUST-00245,South,Electronics,Laptop,1,934.83,0.1544,790.49,777.7,12.79,0.0162,Credit Card,Online,No
TXN-010561,2024-11-25,2024,11,2024-11,CUST-01072,West,Accessories,Webcam,3,73.09,0.2102,173.18,141.68,31.5,0.1819,Upi,Store,No
TXN-010562,2025-05-23,2025,5,2025-05,CUST-02249,West,Electronics,Tablet,6,389.29,0.2175,1827.72,1388.24,439.48,0.2405,Cash,Store,No
TXN-010563,2023-10-26,2023,10,2023-10,CUST-01414,West,Furniture,Cabinet,13,244.55,0.1007,2859.01,2313.46,545.55,0.1908,Credit Card,Online,No
TXN-010564,2023-10-04,2023,10,2023-10,CUST-02215,East,Electronics,Headphones,12,99.59,0.1399,1027.89,803.34,224.55,0.2185,Bank Transfer,Store,No
TXN-010565,2025-06-03,2025,6,2025-06,CUST-00874,West,Accessories,Mouse,9,19.13,0.2818,123.65,100.38,23.27,0.1882,Bank Transfer,Marketplace,No
TXN-010566,2025-06-18,2025,6,2025-06,CUST-01556,East,Electronics,Headphones,7,104.42,0.2843,523.13,412.42,110.71,0.2116,Debit Card,Online,No
TXN-010567,2023-06-14,2023,6,2023-06,CUST-02179,West,Office Supplies,Pens,10,4.04,0.3304,27.05,32.88,-5.83,-0.2155,Bank Transfer,Online,No
TXN-010568,2023-12-12,2023,12,2023-12,CUST-00991,North,Furniture,Office Chair,5,182.46,0.0849,834.85,729.14,105.71,0.1266,Upi,Online,No
TXN-010569,2025-05-14,2025,5,2025-05,CUST-02460,West,Accessories,USB Hub,13,30.12,0.1759,322.68,231.46,91.22,0.2827,Upi,Online,No
TXN-010570,2023-07-02,2023,7,2023-07,CUST-02220,East,Electronics,Headphones,10,107.27,0.0339,1036.34,911.41,124.93,0.1205,Credit Card,Marketplace,No
TXN-010571,2024-12-15,2024,12,2024-12,CUST-01493,South,Accessories,Webcam,9,71.89,0.1898,524.21,379.31,144.9,0.2764,Debit Card,Store,Yes
TXN-010572,2023-04-13,2023,4,2023-04,CUST-01220,West,Accessories,Mouse,8,26.55,0.1709,176.1,128.05,48.05,0.2729,Cash,Online,No
TXN-010573,2023-06-12,2023,6,2023-06,CUST-00420,East,Electronics,Laptop,9,759.98,0.1122,6072.39,5452.09,620.3,0.1022,Bank Transfer,Marketplace,Yes
TXN-010574,2024-12-16,2024,12,2024-12,CUST-00477,West,Electronics,Headphones,9,98.89,0.2582,660.21,619.67,40.54,0.0614,Upi,Online,No
TXN-010575,2024-07-08,2024,7,2024-07,CUST-02203,North,Accessories,Mouse,10,94.29,0.0734,873.69,172.69,701.0,0.8023,Debit Card,Online,No
TXN-010576,2024-05-21,2024,5,2024-05,CUST-00865,East,Furniture,Desk,6,316.02,0.1433,1624.41,1082.12,542.29,0.3338,Upi,Online,No
TXN-010577,2025-02-20,2025,2,2025-02,CUST-02309,East,Accessories,USB Hub,5,31.38,0.1734,129.69,123.12,6.57,0.0507,Upi,Online,No
TXN-010578,2023-10-08,2023,10,2023-10,CUST-00908,North,Accessories,Webcam,11,69.66,0.132,665.11,483.31,181.8,0.2733,Bank Transfer,Store,Yes
TXN-010579,2024-04-04,2024,4,2024-04,CUST-00638,West,Furniture,Conference Table,5,554.16,0.047,2640.57,2299.95,340.62,0.129,Upi,Online,No
TXN-010580,2024-07-08,2024,7,2024-07,CUST-01450,East,Electronics,Monitor,1,245.48,0.0353,236.81,138.51,98.3,0.4151,Debit Card,Store,No
TXN-010581,2024-11-05,2024,11,2024-11,CUST-00759,South,Furniture,Conference Table,2,655.68,0.1288,1142.46,811.83,330.63,0.2894,Debit Card,Store,No
TXN-010582,2023-10-30,2023,10,2023-10,CUST-01004,East,Office Supplies,Paper Pack,1,12.08,0.3124,8.31,8.87,-0.56,-0.0674,Debit Card,Store,No
TXN-010583,2024-07-31,2024,7,2024-07,CUST-01161,North,Furniture,Office Chair,8,178.84,0.1754,1179.77,1020.77,159.0,0.1348,Debit Card,Online,No
TXN-010584,2024-02-13,2024,2,2024-02,CUST-02046,West,Office Supplies,Stapler,10,8.15,0.181,66.75,62.0,4.75,0.0712,Bank Transfer,Online,No
TXN-010585,2024-05-09,2024,5,2024-05,CUST-02094,West,Office Supplies,Stapler,5,8.97,0.0422,42.96,31.97,10.99,0.2558,Bank Transfer,Store,No
TXN-010586,2025-02-25,2025,2,2025-02,CUST-01567,South,Accessories,Desk Lamp,1,44.46,0.3443,29.15,30.89,-1.74,-0.0597,Debit Card,Store,Yes
TXN-010587,2023-12-26,2023,12,2023-12,CUST-02355,South,Electronics,Laptop,9,783.25,0.069,6562.85,4677.61,1885.24,0.2873,Bank Transfer,Store,No
TXN-010588,2024-09-01,2024,9,2024-09,CUST-00631,South,Furniture,Bookshelf,5,163.02,0.0273,792.85,495.05,297.8,0.3756,Upi,Online,No
TXN-010589,2025-05-09,2025,5,2025-05,CUST-01636,South,Electronics,Headphones,12,102.88,0.012,1219.75,969.0,250.75,0.2056,Bank Transfer,Store,Yes
TXN-010590,2024-11-26,2024,11,2024-11,CUST-01006,West,Electronics,Tablet,6,393.98,0.1223,2074.78,1782.37,292.41,0.1409,Credit Card,Online,No
TXN-010591,2025-06-20,2025,6,2025-06,CUST-01054,South,Furniture,Desk,10,330.13,0.0813,3032.9,2179.4,853.5,0.2814,Bank Transfer,Online,No
TXN-010592,2024-06-16,2024,6,2024-06,CUST-01809,South,Accessories,Keyboard,9,46.85,0.1194,371.3,239.47,131.83,0.355,Cash,Online,No
TXN-010593,2023-09-15,2023,9,2023-09,CUST-00835,South,Furniture,Office Chair,4,184.58,0.1288,643.22,543.48,99.74,0.1551,Upi,Online,No
TXN-010594,2025-06-23,2025,6,2025-06,CUST-00606,East,Electronics,Headphones,11,100.94,0.2515,831.09,833.0,-1.91,-0.0023,Upi,Online,No
TXN-010595,2024-08-10,2024,8,2024-08,CUST-01196,West,Office Supplies,Stapler,12,8.19,0.2421,74.49,84.12,-9.63,-0.1293,Cash,Store,No
TXN-010596,2023-08-09,2023,8,2023-08,CUST-00230,North,Office Supplies,Pens,12,4.0,0.2378,36.59,27.41,9.18,0.2509,Credit Card,Online,No
TXN-010597,2023-10-17,2023,10,2023-10,CUST-01410,North,Furniture,Office Chair,5,181.84,0.0363,876.2,514.92,361.28,0.4123,Credit Card,Online,No
TXN-010598,2023-08-28,2023,8,2023-08,CUST-01778,North,Electronics,Headphones,4,116.96,0.2225,363.75,363.34,0.41,0.0011,Bank Transfer,Online,No
TXN-010599,2025-01-30,2025,1,2025-01,CUST-00385,North,Furniture,Conference Table,5,723.88,0.0911,3289.67,3109.29,180.38,0.0548,Bank Transfer,Online,No
TXN-010600,2023-03-26,2023,3,2023-03,CUST-01017,South,Electronics,Headphones,3,97.45,0.2209,227.77,238.74,-10.97,-0.0482,Debit Card,Store,No
TXN-010601,2024-11-05,2024,11,2024-11,CUST-00695,West,Furniture,Office Chair,13,170.44,0.0498,2105.38,1765.95,339.43,0.1612,Credit Card,Marketplace,No
TXN-010602,2024-05-20,2024,5,2024-05,CUST-00311,East,Electronics,Tablet,14,428.21,0.1237,5253.37,4980.76,272.61,0.0519,Debit Card,Online,No
TXN-010603,2023-03-09,2023,3,2023-03,CUST-00329,North,Office Supplies,Pens,12,4.36,0.0873,47.75,35.57,12.18,0.2551,Debit Card,Online,No
TXN-010604,2024-07-13,2024,7,2024-07,CUST-01199,East,Accessories,Desk Lamp,1,38.97,0.0437,37.27,23.0,14.27,0.3829,Upi,Store,No
TXN-010605,2024-11-17,2024,11,2024-11,CUST-01368,West,Electronics,Tablet,14,349.73,0.1949,3941.95,3041.89,900.06,0.2283,Debit Card,Online,No
TXN-010606,2024-10-24,2024,10,2024-10,CUST-01401,South,Electronics,Laptop,12,772.07,0.1475,7898.28,6728.7,1169.58,0.1481,Credit Card,Online,No
TXN-010607,2024-04-27,2024,4,2024-04,CUST-00165,North,Accessories,USB Hub,1,37.13,0.0747,34.36,21.05,13.31,0.3874,Credit Card,Online,No
TXN-010608,2023-11-02,2023,11,2023-11,CUST-00065,West,Office Supplies,Stapler,1,9.59,0.0427,9.18,7.09,2.09,0.2277,Cash,Store,No
TXN-010609,2023-05-30,2023,5,2023-05,CUST-00301,North,Office Supplies,Paper Pack,4,12.42,0.0153,48.92,38.14,10.78,0.2204,Credit Card,Store,No
TXN-010610,2023-01-12,2023,1,2023-01,CUST-01978,West,Accessories,Webcam,7,76.22,0.0934,483.71,345.26,138.45,0.2862,Bank Transfer,Store,No
TXN-010611,2023-11-24,2023,11,2023-11,CUST-01611,West,Office Supplies,Notebook,5,7.88,0.1299,34.28,29.71,4.57,0.1333,Cash,Online,No
TXN-010612,2024-07-30,2024,7,2024-07,CUST-01229,West,Office Supplies,Notebook,9,7.83,0.2707,51.39,57.9,-6.51,-0.1267,Cash,Online,No
TXN-010613,2023-02-04,2023,2,2023-02,CUST-00078,North,Furniture,Desk,10,329.86,0.0584,3105.96,2328.09,777.87,0.2504,Upi,Online,No
TXN-010614,2025-06-29,2025,6,2025-06,CUST-00064,North,Accessories,Mouse,7,28.42,0.1818,162.77,138.69,24.08,0.1479,Credit Card,Online,Yes
TXN-010615,2024-06-18,2024,6,2024-06,CUST-00982,West,Office Supplies,Paper Pack,6,12.39,0.1841,60.65,59.91,0.74,0.0122,Upi,Online,No
TXN-010616,2023-09-26,2023,9,2023-09,CUST-02155,South,Electronics,Headphones,8,94.27,0.061,708.16,507.4,200.76,0.2835,Bank Transfer,Store,No
TXN-010617,2025-05-27,2025,5,2025-05,CUST-00278,South,Office Supplies,Paper Pack,2,12.39,0.2334,19.0,19.73,-0.73,-0.0384,Debit Card,Marketplace,No
TXN-010618,2023-06-17,2023,6,2023-06,CUST-01464,East,Electronics,Laptop,1,946.76,0.3141,649.38,769.63,-120.25,-0.1852,Cash,Marketplace,No
TXN-010619,2025-05-23,2025,5,2025-05,CUST-01431,North,Furniture,Cabinet,12,223.38,0.35,1742.36,1646.71,95.65,0.0549,Bank Transfer,Marketplace,No
TXN-010620,2023-09-14,2023,9,2023-09,CUST-02409,East,Electronics,Printer,3,202.47,0.15,516.3,475.72,40.58,0.0786,Bank Transfer,Online,No
TXN-010621,2023-12-13,2023,12,2023-12,CUST-00745,West,Office Supplies,Pens,14,3.85,0.2507,40.39,32.97,7.42,0.1837,Upi,Online,No
TXN-010622,2024-01-23,2024,1,2024-01,CUST-00704,East,Furniture,Desk,14,340.87,0.143,4089.76,2135.57,1954.19,0.4778,Bank Transfer,Marketplace,No
TXN-010623,2025-06-26,2025,6,2025-06,CUST-01509,South,Office Supplies,Folders,8,5.63,0.2566,33.48,29.49,3.99,0.1192,Bank Transfer,Online,No
TXN-010624,2023-08-17,2023,8,2023-08,CUST-01032,West,Office Supplies,Paper Pack,12,12.62,0.1809,124.04,105.58,18.46,0.1488,Upi,Online,No
TXN-010625,2025-06-06,2025,6,2025-06,CUST-00430,East,Electronics,Laptop,3,749.96,0.1247,1969.32,1346.73,622.59,0.3161,Debit Card,Marketplace,Yes
TXN-010626,2023-11-13,2023,11,2023-11,CUST-01658,North,Furniture,Cabinet,8,225.22,0.0297,1748.25,1363.78,384.47,0.2199,Upi,Store,Yes
TXN-010627,2023-09-18,2023,9,2023-09,CUST-02401,East,Furniture,Cabinet,7,228.93,0.0882,1461.17,1346.44,114.73,0.0785,Cash,Marketplace,No
TXN-010628,2024-08-05,2024,8,2024-08,CUST-02285,North,Office Supplies,Paper Pack,7,13.72,0.0752,88.82,69.33,19.49,0.2194,Bank Transfer,Store,No
TXN-010629,2024-09-24,2024,9,2024-09,CUST-00253,South,Accessories,Keyboard,13,59.27,0.0677,718.35,575.56,142.79,0.1988,Cash,Marketplace,Yes
TXN-010630,2023-11-11,2023,11,2023-11,CUST-01978,East,Furniture,Office Chair,14,174.87,0.1057,2189.41,1835.19,354.22,0.1618,Cash,Online,No
TXN-010631,2023-05-03,2023,5,2023-05,CUST-01752,North,Office Supplies,Pens,6,3.83,0.1297,20.0,15.93,4.07,0.2035,Cash,Store,No
TXN-010632,2023-12-28,2023,12,2023-12,CUST-01608,North,Accessories,Webcam,6,66.22,0.056,375.07,307.12,67.95,0.1812,Bank Transfer,Online,No
TXN-010633,2024-05-07,2024,5,2024-05,CUST-01162,North,Office Supplies,Paper Pack,4,10.92,0.1716,36.18,34.9,1.28,0.0354,Bank Transfer,Online,No
TXN-010634,2023-02-06,2023,2,2023-02,CUST-01989,South,Furniture,Bookshelf,6,169.39,0.1639,849.76,658.52,191.24,0.2251,Credit Card,Marketplace,No
TXN-010635,2023-03-13,2023,3,2023-03,CUST-01426,East,Furniture,Cabinet,7,216.09,0.0679,1409.92,1272.51,137.41,0.0975,Bank Transfer,Store,No
TXN-010636,2025-04-17,2025,4,2025-04,CUST-00238,South,Accessories,Webcam,2,79.64,0.3245,107.59,114.13,-6.54,-0.0608,Debit Card,Online,No
TXN-010637,2023-02-02,2023,2,2023-02,CUST-00324,East,Furniture,Cabinet,4,231.83,0.0324,897.27,711.72,185.55,0.2068,Credit Card,Store,No
TXN-010638,2024-01-07,2024,1,2024-01,CUST-01811,West,Electronics,Tablet,11,417.23,0.1005,4128.28,3668.32,459.96,0.1114,Credit Card,Online,No
TXN-010639,2024-11-27,2024,11,2024-11,CUST-01015,North,Furniture,Bookshelf,11,151.17,0.154,1406.79,929.3,477.49,0.3394,Upi,Marketplace,No
TXN-010640,2023-10-27,2023,10,2023-10,CUST-01447,West,Electronics,Headphones,1,104.2,0.0891,94.92,87.14,7.78,0.082,Cash,Store,No
TXN-010641,2024-03-27,2024,3,2024-03,CUST-02015,North,Office Supplies,Notebook,13,7.45,0.1604,81.32,77.96,3.36,0.0413,Bank Transfer,Online,No
TXN-010642,2023-03-20,2023,3,2023-03,CUST-00686,South,Accessories,Desk Lamp,2,46.83,0.033,90.57,54.12,36.45,0.4025,Debit Card,Store,No
TXN-010643,2024-12-25,2024,12,2024-12,CUST-02232,South,Accessories,USB Hub,3,34.89,0.0606,98.33,59.75,38.58,0.3924,Cash,Marketplace,No
TXN-010644,2024-08-01,2024,8,2024-08,CUST-00597,North,Office Supplies,Paper Pack,1,12.39,0.2242,9.61,7.14,2.47,0.257,Bank Transfer,Store,No
TXN-010645,2025-02-15,2025,2,2025-02,CUST-01120,North,Accessories,Keyboard,3,54.1,0.2328,124.52,134.25,-9.73,-0.0781,Debit Card,Marketplace,No
TXN-010646,2025-02-26,2025,2,2025-02,CUST-00721,West,Accessories,USB Hub,3,33.99,0.1148,90.26,75.66,14.6,0.1618,Credit Card,Online,No
TXN-010647,2023-11-16,2023,11,2023-11,CUST-01748,West,Accessories,Mouse,13,26.05,0.1586,284.94,192.08,92.86,0.3259,Bank Transfer,Store,No
TXN-010648,2023-02-07,2023,2,2023-02,CUST-00308,West,Accessories,Mouse,7,22.24,0.1509,132.19,130.61,1.58,0.012,Upi,Marketplace,No
TXN-010649,2023-11-12,2023,11,2023-11,CUST-00835,West,Accessories,USB Hub,3,38.9,0.2908,82.76,88.56,-5.8,-0.0701,Cash,Store,No
TXN-010650,2023-05-13,2023,5,2023-05,CUST-00684,South,Electronics,Tablet,1,423.63,0.0055,421.3,275.38,145.92,0.3464,Cash,Online,No
TXN-010651,2024-05-01,2024,5,2024-05,CUST-01804,North,Electronics,Laptop,4,812.64,0.0489,3091.61,2486.51,605.1,0.1957,Bank Transfer,Online,No
TXN-010652,2023-05-14,2023,5,2023-05,CUST-00179,North,Electronics,Monitor,6,267.67,0.1272,1401.73,1354.35,47.38,0.0338,Upi,Store,Yes
TXN-010653,2025-04-20,2025,4,2025-04,CUST-01612,East,Office Supplies,Stapler,7,8.5,0.1106,52.92,34.48,18.44,0.3485,Cash,Marketplace,No
TXN-010654,2024-07-03,2024,7,2024-07,CUST-01682,West,Accessories,Webcam,7,70.44,0.3012,344.56,400.25,-55.69,-0.1616,Credit Card,Marketplace,Yes
TXN-010655,2023-08-19,2023,8,2023-08,CUST-01817,South,Accessories,Webcam,3,70.48,0.35,137.44,153.53,-16.09,-0.1171,Cash,Marketplace,No
TXN-010656,2025-04-20,2025,4,2025-04,CUST-01281,North,Accessories,Mouse,2,27.52,0.2266,42.57,36.2,6.37,0.1496,Bank Transfer,Marketplace,No
TXN-010657,2024-12-02,2024,12,2024-12,CUST-01617,South,Accessories,USB Hub,7,35.78,0.167,208.63,186.7,21.93,0.1051,Cash,Online,No
TXN-010658,2024-02-04,2024,2,2024-02,CUST-00320,West,Furniture,Office Chair,1,163.88,0.1171,144.69,126.87,17.82,0.1232,Debit Card,Store,Yes
TXN-010659,2023-05-14,2023,5,2023-05,CUST-01383,South,Furniture,Desk,13,334.88,0.091,3957.28,3591.69,365.59,0.0924,Bank Transfer,Store,No
TXN-010660,2023-11-10,2023,11,2023-11,CUST-01743,East,Electronics,Paper Pack,5,12.69,0.1078,56.61,44.12,12.49,0.2206,Cash,Store,No
TXN-010661,2024-06-16,2024,6,2024-06,CUST-00620,South,Electronics,Tablet,10,365.83,0.2977,2569.22,2891.03,-321.81,-0.1253,Bank Transfer,Online,Yes
TXN-010662,2024-11-29,2024,11,2024-11,CUST-00446,South,Office Supplies,Paper Pack,10,10.86,0.1362,93.81,82.51,11.3,0.1205,Bank Transfer,Online,No
TXN-010663,2023-08-27,2023,8,2023-08,CUST-00748,South,Office Supplies,Folders,1,94.29,0.2591,69.86,3.99,65.87,0.9429,Bank Transfer,Online,No
TXN-010664,2024-11-08,2024,11,2024-11,CUST-01238,West,Electronics,Monitor,9,253.1,0.255,1697.04,1739.6,-42.56,-0.0251,Debit Card,Online,No
TXN-010665,2023-09-15,2023,9,2023-09,CUST-00120,West,Office Supplies,Notebook,9,7.8,0.1992,56.22,52.28,3.94,0.0701,Credit Card,Online,No
TXN-010666,2023-08-14,2023,8,2023-08,CUST-02301,South,Office Supplies,Pens,2,3.99,0.0733,7.4,5.26,2.14,0.2892,Credit Card,Marketplace,No
TXN-010667,2024-02-12,2024,2,2024-02,CUST-01632,South,Office Supplies,Notebook,9,7.59,0.034,65.99,38.01,27.98,0.424,Debit Card,Online,No
TXN-010668,2023-05-27,2023,5,2023-05,CUST-01903,North,Accessories,Keyboard,2,47.2,0.0334,91.25,61.28,29.97,0.3284,Upi,Online,No
TXN-010669,2024-01-05,2024,1,2024-01,CUST-02123,North,Electronics,Tablet,7,382.29,0.0635,2506.1,2132.89,373.21,0.1489,Bank Transfer,Marketplace,No
TXN-010670,2023-11-23,2023,11,2023-11,CUST-01461,North,Accessories,USB Hub,3,33.21,0.0879,90.87,79.53,11.34,0.1248,Bank Transfer,Store,No
TXN-010671,2023-09-13,2023,9,2023-09,UNKNOWN,North,Electronics,Headphones,5,91.18,0.0666,425.54,312.79,112.75,0.265,Cash,Store,No
TXN-010672,2024-12-08,2024,12,2024-12,CUST-01463,East,Furniture,Desk,13,300.3,0.0172,3836.75,3224.55,612.2,0.1596,Cash,Online,No
TXN-010673,2023-10-30,2023,10,2023-10,CUST-01928,West,Furniture,Conference Table,13,528.39,0.1247,6012.5,5469.64,542.86,0.0903,Cash,Store,No
TXN-010674,2024-09-25,2024,9,2024-09,CUST-00161,East,Accessories,Mouse,14,23.89,0.1734,276.46,248.03,28.43,0.1028,Cash,Online,No
TXN-010675,2024-10-18,2024,10,2024-10,CUST-02062,East,Accessories,Keyboard,14,59.91,0.0021,836.98,677.89,159.09,0.1901,Cash,Online,No
TXN-010676,2024-08-30,2024,8,2024-08,CUST-01068,West,Electronics,Monitor,8,246.02,0.1496,1673.72,1471.83,201.89,0.1206,Bank Transfer,Online,No
TXN-010677,2023-09-03,2023,9,2023-09,CUST-01194,West,Office Supplies,Notebook,13,7.88,0.0864,93.59,74.17,19.42,0.2075,Cash,Store,No
TXN-010678,2025-01-26,2025,1,2025-01,CUST-00768,South,Accessories,Webcam,13,78.09,0.0908,922.99,685.1,237.89,0.2577,Upi,Store,No
TXN-010679,2023-08-04,2023,8,2023-08,CUST-01002,North,Accessories,Mouse,4,23.63,0.1566,79.72,60.17,19.55,0.2452,Cash,Online,No
TXN-010680,2023-09-10,2023,9,2023-09,CUST-01187,North,Electronics,Headphones,2,118.23,0.0393,227.17,139.27,87.9,0.3869,Debit Card,Online,No
TXN-010681,2025-03-08,2025,3,2025-03,CUST-00928,West,Electronics,Printer,6,224.98,0.0632,1264.57,987.72,276.85,0.2189,Debit Card,Marketplace,No
TXN-010682,2023-11-06,2023,11,2023-11,CUST-02379,North,Furniture,Cabinet,10,231.42,0.1771,1904.36,1578.24,326.12,0.1712,Upi,Marketplace,Yes
TXN-010683,2024-09-27,2024,9,2024-09,CUST-01280,South,Accessories,USB Hub,2,34.31,0.0631,64.29,45.18,19.11,0.2972,Credit Card,Store,No
TXN-010684,2023-02-08,2023,2,2023-02,CUST-01967,East,Furniture,Desk,10,354.36,0.1394,3049.62,2235.31,814.31,0.267,Cash,Store,Yes
TXN-010685,2024-07-14,2024,7,2024-07,CUST-02393,East,Furniture,Cabinet,5,217.25,0.1426,931.35,825.35,106.0,0.1138,Debit Card,Online,No
TXN-010686,2025-03-03,2025,3,2025-03,CUST-01525,East,Accessories,Webcam,7,67.58,0.1621,396.38,397.39,-1.01,-0.0025,Cash,Marketplace,No
TXN-010687,2024-10-08,2024,10,2024-10,CUST-00844,West,Furniture,Bookshelf,6,169.29,0.35,660.23,650.69,9.54,0.0144,Credit Card,Marketplace,No
TXN-010688,2024-06-15,2024,6,2024-06,CUST-01762,East,Office Supplies,Pens,11,3.88,0.1464,36.43,26.12,10.31,0.283,Cash,Marketplace,No
TXN-010689,2025-02-13,2025,2,2025-02,UNKNOWN,West,Accessories,Mouse,5,24.07,0.0605,113.07,83.17,29.9,0.2644,Cash,Store,No
TXN-010690,2023-09-29,2023,9,2023-09,CUST-01827,North,Furniture,Conference Table,7,568.2,0.1023,3570.51,2687.08,883.43,0.2474,Cash,Marketplace,Yes
TXN-010691,2023-12-10,2023,12,2023-12,CUST-00023,West,Electronics,Printer,9,177.54,0.3264,1076.32,1250.65,-174.33,-0.162,Debit Card,Marketplace,No
TXN-010692,2023-03-05,2023,3,2023-03,CUST-01141,East,Electronics,Headphones,12,102.71,0.1174,1087.82,696.98,390.84,0.3593,Credit Card,Store,No
TXN-010693,2024-09-28,2024,9,2024-09,CUST-00692,North,Office Supplies,Pens,7,3.99,0.2308,21.48,19.96,1.52,0.0708,Debit Card,Store,No
TXN-010694,2024-10-21,2024,10,2024-10,CUST-02166,West,Electronics,Laptop,2,922.74,0.2463,1390.94,1545.77,-154.83,-0.1113,Bank Transfer,Store,No
TXN-010695,2024-11-16,2024,11,2024-11,CUST-01612,West,Electronics,Headphones,8,93.72,0.223,582.56,640.68,-58.12,-0.0998,Cash,Store,No
TXN-010696,2024-11-13,2024,11,2024-11,CUST-01544,West,Electronics,Printer,1,202.91,0.0882,185.01,135.32,49.69,0.2686,Bank Transfer,Online,No
TXN-010697,2023-04-27,2023,4,2023-04,CUST-01638,West,Office Supplies,Notebook,10,7.58,0.0863,69.26,41.68,27.58,0.3982,Upi,Online,No
TXN-010698,2024-08-30,2024,8,2024-08,CUST-01846,South,Accessories,Keyboard,6,58.01,0.0866,317.92,270.06,47.86,0.1505,Cash,Store,No
TXN-010699,2024-11-27,2024,11,2024-11,CUST-00399,North,Furniture,Conference Table,10,561.4,0.1006,5049.23,3513.9,1535.33,0.3041,Cash,Store,No
TXN-010700,2023-07-05,2023,7,2023-07,CUST-00028,North,Office Supplies,Folders,2,6.18,0.0176,12.14,9.23,2.91,0.2397,Cash,Online,Yes
TXN-010701,2024-03-10,2024,3,2024-03,CUST-02333,West,Accessories,Webcam,7,70.21,0.2944,346.78,342.33,4.45,0.0128,Cash,Marketplace,No
TXN-010702,2025-04-12,2025,4,2025-04,CUST-01345,West,Office Supplies,Paper Pack,3,11.0,0.1174,29.13,24.47,4.66,0.16,Debit Card,Online,No
TXN-010703,2024-01-14,2024,1,2024-01,CUST-01675,West,Office Supplies,Paper Pack,8,11.57,0.3275,62.25,60.92,1.33,0.0214,Debit Card,Store,No
TXN-010704,2024-11-17,2024,11,2024-11,CUST-00911,North,Electronics,Tablet,1,420.34,0.0507,399.03,241.36,157.67,0.3951,Debit Card,Marketplace,No
TXN-010705,2024-04-28,2024,4,2024-04,CUST-02123,East,Furniture,Desk,8,312.05,0.35,1622.66,2111.76,-489.1,-0.3014,Bank Transfer,Marketplace,No
TXN-010706,2024-08-22,2024,8,2024-08,CUST-00139,North,Electronics,Tablet,7,483.68,0.1521,2870.79,2778.99,91.8,0.032,Credit Card,Online,No
TXN-010707,2024-07-25,2024,7,2024-07,CUST-01101,North,Furniture,Office Chair,2,183.38,0.1232,321.58,284.97,36.61,0.1138,Upi,Marketplace,No
TXN-010708,2024-08-16,2024,8,2024-08,CUST-01616,South,Accessories,Mouse,11,24.61,0.1008,243.42,166.88,76.54,0.3144,Credit Card,Marketplace,No
TXN-010709,2024-12-11,2024,12,2024-12,CUST-01159,West,Furniture,Office Chair,12,174.77,0.049,1994.48,1742.75,251.73,0.1262,Upi,Online,No
TXN-010710,2025-04-04,2025,4,2025-04,CUST-02322,North,Electronics,Headphones,8,93.26,0.0903,678.71,451.39,227.32,0.3349,Cash,Store,No
